Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782550473,40,,Aggregated,0.600000,0.000000,58000,63000,93000,97000,98000,98000,98000,98000,98000,98000,98000,93,0,36000,38158.530085721875,873.5865829512477,97599.01404380798,0.0
1782550474,40,STREAM,E2E,0.300000,0.000000,98000,98000,101000,101000,101000,101000,101000,101000,101000,101000,101000,28,0,69000,64002.8652378491,34828.29999923706,101330.89995384216,0.0
1782550474,40,STREAM,TTFT,0.200000,0.000000,28000,28000,63000,63000,63000,63000,63000,63000,63000,63000,63000,39,0,33000,32974.79358697549,1280.655860900879,66926.17917060852,0.0
1782550474,40,POST,chat (headers),0.300000,0.000000,58000,58000,62000,62000,62000,62000,62000,62000,62000,62000,62000,28,0,27000,22629.406572860065,873.5865829512477,61646.36266592424,0.0
1782550474,40,,Aggregated,0.800000,0.000000,62000,93000,97000,97000,98000,101000,101000,101000,101000,101000,101000,95,0,37000,39070.74274307264,873.5865829512477,101330.89995384216,0.0
1782550475,40,STREAM,E2E,0.300000,0.000000,98000,98000,101000,101000,101000,101000,101000,101000,101000,101000,101000,28,0,69000,64002.8652378491,34828.29999923706,101330.89995384216,0.0
1782550475,40,STREAM,TTFT,0.200000,0.000000,63000,63000,92000,92000,92000,92000,92000,92000,92000,92000,92000,40,0,33000,34441.68267250061,1280.655860900879,91650.35700798035,0.0
1782550475,40,POST,chat (headers),0.300000,0.000000,58000,58000,62000,62000,62000,62000,62000,62000,62000,62000,62000,28,0,27000,22629.406572860065,873.5865829512477,61646.36266592424,0.0
1782550475,40,,Aggregated,0.800000,0.000000,63000,92000,97000,98000,101000,101000,101000,101000,101000,101000,101000,96,0,37000,39618.447058332094,873.5865829512477,101330.89995384216,0.0
1782550476,40,STREAM,E2E,0.300000,0.000000,98000,98000,101000,101000,101000,101000,101000,101000,101000,101000,101000,28,0,69000,64002.8652378491,34828.29999923706,101330.89995384216,0.0
1782550476,40,STREAM,TTFT,0.300000,0.000000,28000,63000,63000,92000,92000,92000,92000,92000,92000,92000,92000,41,0,33000,34283.96243583865,1280.655860900879,91650.35700798035,0.0
1782550476,40,POST,chat (headers),0.300000,0.000000,58000,58000,62000,62000,62000,62000,62000,62000,62000,62000,62000,28,0,27000,22629.406572860065,873.5865829512477,61646.36266592424,0.0
1782550476,40,,Aggregated,0.900000,0.000000,62000,92000,97000,97000,98000,101000,101000,101000,101000,101000,101000,97,0,37000,39498.413098651974,873.5865829512477,101330.89995384216,0.0
1782550477,40,STREAM,E2E,0.300000,0.000000,101000,101000,102000,102000,102000,102000,102000,102000,102000,102000,102000,29,0,71000,65298.763686213,34828.29999923706,101583.92024040222,0.0
1782550477,40,STREAM,TTFT,0.300000,0.000000,28000,28000,92000,92000,92000,92000,92000,92000,92000,92000,92000,41,0,33000,34283.96243583865,1280.655860900879,91650.35700798035,0.0
1782550477,40,POST,chat (headers),0.300000,0.000000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,29,0,29000,23973.69254448708,873.5865829512477,61646.36266592424,0.0
1782550477,40,,Aggregated,0.900000,0.000000,62000,92000,98000,98000,101000,102000,102000,102000,102000,102000,102000,99,0,37000,40348.926167269565,873.5865829512477,101583.92024040222,0.0
1782550478,40,STREAM,E2E,0.400000,0.000000,101000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,30,0,71000,66511.2966855367,34828.29999923706,101674.75366592407,0.0
1782550478,40,STREAM,TTFT,0.400000,0.000000,28000,28000,28000,92000,92000,92000,92000,92000,92000,92000,92000,42,0,32000,33760.586358252025,1280.655860900879,91650.35700798035,0.0
1782550478,40,POST,chat (headers),0.400000,0.000000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,30,0,29000,25233.02822357121,873.5865829512477,61753.762917011045,0.0
1782550478,40,,Aggregated,1.200000,0.000000,62000,92000,97000,101000,102000,102000,102000,102000,102000,102000,102000,102,0,37000,40885.04288548846,873.5865829512477,101674.75366592407,0.0
1782550479,40,STREAM,E2E,0.400000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,31,0,72000,67668.96208640067,34828.29999923706,102398.92411231995,0.0
1782550479,40,STREAM,TTFT,0.400000,0.000000,84000,92000,92000,93000,95000,97000,97000,97000,97000,97000,97000,54,0,37000,44500.850920323974,1280.655860900879,96665.13800621033,0.0
1782550479,40,POST,chat (headers),0.400000,0.000000,62000,62000,62000,63000,63000,63000,63000,63000,63000,63000,63000,31,0,31000,26435.760209648568,873.5865829512477,62517.719791969284,0.0
1782550479,40,,Aggregated,1.200000,0.000000,84000,92000,95000,97000,102000,102000,102000,102000,102000,102000,102000,116,0,43000,45864.58914547432,873.5865829512477,102398.92411231995,0.0
1782550480,40,STREAM,E2E,0.500000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,32,0,72000,68753.79805266857,34828.29999923706,102398.92411231995,0.0
1782550480,40,STREAM,TTFT,0.500000,0.000000,84000,92000,92000,93000,95000,97000,97000,97000,97000,97000,97000,55,0,37000,43855.129272287544,1280.655860900879,96665.13800621033,0.0
1782550480,40,POST,chat (headers),0.500000,0.000000,62000,62000,63000,63000,63000,63000,63000,63000,63000,63000,63000,32,0,31000,27565.930005192058,873.5865829512477,62601.19366704021,0.0
1782550480,40,,Aggregated,1.500000,0.000000,84000,93000,95000,97000,102000,102000,102000,102000,102000,102000,102000,119,0,44000,46170.280738045,873.5865829512477,102398.92411231995,0.0
1782550481,40,STREAM,E2E,0.400000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,32,0,72000,68753.79805266857,34828.29999923706,102398.92411231995,0.0
1782550481,40,STREAM,TTFT,1.700000,0.000000,83000,89000,92000,93000,95000,97000,97000,97000,97000,97000,97000,57,0,37000,43812.57359605087,1280.655860900879,96665.13800621033,0.0
1782550481,40,POST,chat (headers),0.400000,0.000000,62000,62000,63000,63000,63000,63000,63000,63000,63000,63000,63000,32,0,31000,27565.930005192058,873.5865829512477,62601.19366704021,0.0
1782550481,40,,Aggregated,2.500000,0.000000,83000,92000,94000,97000,102000,102000,102000,102000,102000,102000,102000,121,0,44000,46111.96688286313,873.5865829512477,102398.92411231995,0.0
1782550482,40,STREAM,E2E,0.400000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,32,0,72000,68753.79805266857,34828.29999923706,102398.92411231995,0.0
1782550482,40,STREAM,TTFT,1.700000,0.000000,83000,89000,92000,93000,95000,97000,97000,97000,97000,97000,97000,57,0,37000,43812.57359605087,1280.655860900879,96665.13800621033,0.0
1782550482,40,POST,chat (headers),0.400000,0.000000,62000,63000,63000,63000,63000,63000,63000,63000,63000,63000,63000,32,0,31000,27565.930005192058,873.5865829512477,62601.19366704021,0.0
1782550482,40,,Aggregated,2.500000,0.000000,83000,92000,94000,97000,102000,102000,102000,102000,102000,102000,102000,121,0,44000,46111.96688286313,873.5865829512477,102398.92411231995,0.0
1782550483,40,STREAM,E2E,0.400000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,32,0,72000,68753.79805266857,34828.29999923706,102398.92411231995,0.0
1782550483,40,STREAM,TTFT,1.700000,0.000000,84000,89000,92000,93000,95000,97000,97000,97000,97000,97000,97000,57,0,37000,43812.57359605087,1280.655860900879,96665.13800621033,0.0
1782550483,40,POST,chat (headers),0.400000,0.000000,62000,63000,63000,63000,63000,63000,63000,63000,63000,63000,63000,32,0,31000,27565.930005192058,873.5865829512477,62601.19366704021,0.0
1782550483,40,,Aggregated,2.500000,0.000000,84000,92000,95000,97000,102000,102000,102000,102000,102000,102000,102000,121,0,44000,46111.96688286313,873.5865829512477,102398.92411231995,0.0
1782550484,40,STREAM,E2E,0.400000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,32,0,72000,68753.79805266857,34828.29999923706,102398.92411231995,0.0
1782550484,40,STREAM,TTFT,1.700000,0.000000,83000,89000,92000,93000,95000,97000,97000,97000,97000,97000,97000,57,0,37000,43812.57359605087,1280.655860900879,96665.13800621033,0.0
1782550484,40,POST,chat (headers),0.400000,0.000000,62000,63000,63000,63000,63000,63000,63000,63000,63000,63000,63000,32,0,31000,27565.930005192058,873.5865829512477,62601.19366704021,0.0
1782550484,40,,Aggregated,2.500000,0.000000,83000,92000,94000,97000,102000,102000,102000,102000,102000,102000,102000,121,0,44000,46111.96688286313,873.5865829512477,102398.92411231995,0.0
1782550485,40,STREAM,E2E,0.500000,0.000000,102000,104000,105000,105000,106000,106000,106000,106000,106000,106000,106000,35,0,73000,71871.73064776829,34828.29999923706,105944.904088974,0.0
1782550485,40,STREAM,TTFT,1.800000,0.000000,83000,89000,92000,93000,95000,97000,97000,97000,97000,97000,97000,57,0,37000,43812.57359605087,1280.655860900879,96665.13800621033,0.0
1782550485,40,POST,chat (headers),0.500000,0.000000,63000,64000,65000,65000,66000,66000,66000,66000,66000,66000,66000,35,0,32000,30766.90152620431,873.5865829512477,65696.84795907233,0.0
1782550485,40,,Aggregated,2.800000,0.000000,84000,93000,97000,102000,104000,105000,106000,106000,106000,106000,106000,127,0,46000,47950.14819735386,873.5865829512477,105944.904088974,0.0
1782550486,40,STREAM,E2E,0.500000,0.000000,104000,104000,105000,105000,106000,106000,106000,106000,106000,106000,106000,35,0,73000,71871.73064776829,34828.29999923706,105944.904088974,0.0
1782550486,40,STREAM,TTFT,1.800000,0.000000,78000,83000,87000,89000,94000,95000,97000,97000,97000,97000,97000,68,0,47000,45795.259524794186,1280.655860900879,96665.13800621033,0.0
1782550486,40,POST,chat (headers),0.500000,0.000000,64000,64000,65000,65000,66000,66000,66000,66000,66000,66000,66000,35,0,32000,30766.90152620431,873.5865829512477,65696.84795907233,0.0
1782550486,40,,Aggregated,2.800000,0.000000,78000,84000,93000,95000,102000,105000,106000,106000,106000,106000,106000,138,0,48000,48597.317201268444,873.5865829512477,105944.904088974,0.0
1782550487,40,STREAM,E2E,0.500000,0.000000,104000,105000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550487,40,STREAM,TTFT,1.700000,0.000000,78000,83000,87000,89000,94000,95000,97000,97000,97000,97000,97000,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550487,40,POST,chat (headers),0.500000,0.000000,64000,65000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550487,40,,Aggregated,2.700000,0.000000,78000,84000,93000,95000,104000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550488,40,STREAM,E2E,0.500000,0.000000,105000,105000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550488,40,STREAM,TTFT,1.700000,0.000000,78000,83000,87000,89000,94000,95000,97000,97000,97000,97000,97000,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550488,40,POST,chat (headers),0.500000,0.000000,65000,65000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550488,40,,Aggregated,2.700000,0.000000,63000,66000,83000,102000,105000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550489,40,STREAM,E2E,0.500000,0.000000,105000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550489,40,STREAM,TTFT,1.700000,0.000000,49000,54000,60000,78000,79000,83000,83000,83000,83000,83000,83000,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550489,40,POST,chat (headers),0.500000,0.000000,65000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550489,40,,Aggregated,2.700000,0.000000,63000,66000,79000,102000,105000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550490,40,STREAM,E2E,0.500000,0.000000,105000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550490,40,STREAM,TTFT,1.700000,0.000000,52000,57000,60000,78000,79000,83000,83000,83000,83000,83000,83000,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550490,40,POST,chat (headers),0.500000,0.000000,65000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550490,40,,Aggregated,2.700000,0.000000,64000,66000,79000,83000,105000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550491,40,STREAM,E2E,0.500000,0.000000,105000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550491,40,STREAM,TTFT,1.700000,0.000000,52000,57000,60000,78000,79000,83000,83000,83000,83000,83000,83000,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550491,40,POST,chat (headers),0.500000,0.000000,65000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550491,40,,Aggregated,2.700000,0.000000,64000,66000,79000,83000,105000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550492,40,STREAM,E2E,0.500000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550492,40,STREAM,TTFT,1.700000,0.000000,52000,57000,60000,78000,79000,83000,83000,83000,83000,83000,83000,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550492,40,POST,chat (headers),0.500000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550492,40,,Aggregated,2.700000,0.000000,64000,66000,83000,104000,106000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550493,40,STREAM,E2E,0.500000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550493,40,STREAM,TTFT,1.700000,0.000000,52000,54000,60000,60000,79000,83000,83000,83000,83000,83000,83000,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550493,40,POST,chat (headers),0.500000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550493,40,,Aggregated,2.700000,0.000000,64000,66000,83000,104000,106000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550494,40,STREAM,E2E,0.500000,0.000000,105000,105000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550494,40,STREAM,TTFT,1.700000,0.000000,52000,54000,60000,60000,79000,83000,83000,83000,83000,83000,83000,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550494,40,POST,chat (headers),0.500000,0.000000,65000,65000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550494,40,,Aggregated,2.700000,0.000000,60000,65000,79000,83000,105000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550495,40,STREAM,E2E,0.500000,0.000000,105000,105000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550495,40,STREAM,TTFT,1.700000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550495,40,POST,chat (headers),0.500000,0.000000,65000,65000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550495,40,,Aggregated,2.700000,0.000000,66000,66000,106000,106000,106000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550496,40,STREAM,E2E,0.500000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550496,40,STREAM,TTFT,1.700000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550496,40,POST,chat (headers),0.500000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550496,40,,Aggregated,2.700000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550497,40,STREAM,E2E,0.500000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550497,40,STREAM,TTFT,1.700000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550497,40,POST,chat (headers),0.500000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550497,40,,Aggregated,2.700000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550498,40,STREAM,E2E,0.500000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550498,40,STREAM,TTFT,1.700000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550498,40,POST,chat (headers),0.500000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550498,40,,Aggregated,2.700000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550499,40,STREAM,E2E,0.500000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550499,40,STREAM,TTFT,1.700000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550499,40,POST,chat (headers),0.500000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550499,40,,Aggregated,2.700000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550500,40,STREAM,E2E,0.500000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550500,40,STREAM,TTFT,1.700000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,69,0,47000,45153.578239938484,1280.655860900879,96665.13800621033,0.0
1782550500,40,POST,chat (headers),0.500000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550500,40,,Aggregated,2.700000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,141,0,48000,48794.8287824575,873.5865829512477,105944.904088974,0.0
1782550501,40,STREAM,E2E,0.000000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550501,40,STREAM,TTFT,0.000000,0.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,70,0,45000,44810.978194645475,1280.655860900879,96665.13800621033,0.0
1782550501,40,POST,chat (headers),0.000000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550501,40,,Aggregated,0.000000,0.000000,66000,66000,106000,106000,106000,106000,106000,106000,106000,106000,106000,142,0,48000,48600.29882673194,873.5865829512477,105944.904088974,0.0
1782550502,40,STREAM,E2E,0.000000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550502,40,STREAM,TTFT,0.000000,0.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,70,0,45000,44810.978194645475,1280.655860900879,96665.13800621033,0.0
1782550502,40,POST,chat (headers),0.000000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550502,40,,Aggregated,0.000000,0.000000,66000,66000,106000,106000,106000,106000,106000,106000,106000,106000,106000,142,0,48000,48600.29882673194,873.5865829512477,105944.904088974,0.0
1782550503,40,STREAM,E2E,0.000000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,36,0,73000,72814.45401906967,34828.29999923706,105944.904088974,0.0
1782550503,40,STREAM,TTFT,0.000000,0.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,70,0,45000,44810.978194645475,1280.655860900879,96665.13800621033,0.0
1782550503,40,POST,chat (headers),0.000000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,36,0,32000,31754.267085673444,873.5865829512477,66312.06166709308,0.0
1782550503,40,,Aggregated,0.000000,0.000000,66000,66000,106000,106000,106000,106000,106000,106000,106000,106000,106000,142,0,48000,48600.29882673194,873.5865829512477,105944.904088974,0.0
1782550504,40,STREAM,E2E,0.000000,0.000000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,37,0,74000,73570.2410775262,34828.29999923706,105944.904088974,0.0
1782550504,40,STREAM,TTFT,0.000000,0.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,70,0,45000,44810.978194645475,1280.655860900879,96665.13800621033,0.0
1782550504,40,POST,chat (headers),0.000000,0.000000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,37,0,33000,32590.833532683726,873.5865829512477,66312.06166709308,0.0
1782550504,40,,Aggregated,0.000000,0.000000,63000,63000,101000,101000,101000,101000,101000,101000,101000,101000,101000,144,0,48000,49060.61273752049,873.5865829512477,105944.904088974,0.0
1782550505,40,STREAM,E2E,0.000000,0.000000,122000,122000,122000,122000,122000,122000,122000,122000,122000,122000,122000,38,0,74000,74855.90281611995,34828.29999923706,122425.38714408875,0.0
1782550505,40,STREAM,TTFT,0.100000,0.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,70,0,45000,44810.978194645475,1280.655860900879,96665.13800621033,0.0
1782550505,40,POST,chat (headers),0.000000,0.000000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,38,0,33000,33775.06570835095,873.5865829512477,77591.65620803833,0.0
1782550505,40,,Aggregated,0.100000,0.000000,78000,101000,101000,122000,122000,122000,122000,122000,122000,122000,122000,146,0,48000,49758.52929832245,873.5865829512477,122425.38714408875,0.0
1782550506,40,STREAM,E2E,0.100000,0.000000,116000,120000,121000,122000,122000,124000,124000,124000,124000,124000,124000,50,0,78000,83564.00238990784,34828.29999923706,123641.75701141357,0.0
1782550506,40,STREAM,TTFT,0.100000,0.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,70,0,45000,44810.978194645475,1280.655860900879,96665.13800621033,0.0
1782550506,40,POST,chat (headers),0.100000,0.000000,71000,75000,76000,77000,78000,79000,79000,79000,79000,79000,79000,50,0,37000,41689.96460250812,873.5865829512477,78601.87808296178,0.0
1782550506,40,,Aggregated,0.300000,0.000000,78000,110000,113000,119000,122000,122000,124000,124000,124000,124000,124000,170,0,60000,55290.98131321163,873.5865829512477,123641.75701141357,0.0
1782550507,40,STREAM,E2E,0.100000,0.000000,116000,120000,121000,122000,122000,124000,124000,124000,124000,124000,124000,50,0,78000,83564.00238990784,34828.29999923706,123641.75701141357,0.0
1782550507,40,STREAM,TTFT,0.100000,0.000000,22000,23000,28000,30000,31000,31000,31000,31000,31000,31000,31000,78,0,37000,42219.63881529294,1121.7949390411377,96665.13800621033,0.0
1782550507,40,POST,chat (headers),0.100000,0.000000,71000,75000,76000,77000,78000,79000,79000,79000,79000,79000,79000,50,0,37000,41689.96460250812,873.5865829512477,78601.87808296178,0.0
1782550507,40,,Aggregated,0.300000,0.000000,74000,101000,110000,113000,121000,122000,124000,124000,124000,124000,124000,178,0,58000,53684.439197829466,873.5865829512477,123641.75701141357,0.0
1782550508,40,STREAM,E2E,1.300000,0.000000,113000,119000,121000,122000,122000,124000,124000,124000,124000,124000,124000,51,0,78000,83173.08147748311,34828.29999923706,123641.75701141357,0.0
1782550508,40,STREAM,TTFT,0.100000,0.000000,22000,23000,28000,30000,31000,31000,31000,31000,31000,31000,31000,79,0,37000,41713.790815087814,1121.7949390411377,96665.13800621033,0.0
1782550508,40,POST,chat (headers),1.300000,0.000000,68000,74000,76000,77000,78000,79000,79000,79000,79000,79000,79000,51,0,37000,41405.805482850956,873.5865829512477,78601.87808296178,0.0
1782550508,40,,Aggregated,2.700000,0.000000,71000,79000,110000,113000,121000,122000,124000,124000,124000,124000,124000,181,0,58000,53308.909996513656,873.5865829512477,123641.75701141357,0.0
1782550509,40,STREAM,E2E,1.400000,0.000000,113000,119000,121000,122000,122000,124000,124000,124000,124000,124000,124000,51,0,78000,83173.08147748311,34828.29999923706,123641.75701141357,0.0
1782550509,40,STREAM,TTFT,0.200000,0.000000,21000,23000,28000,28000,30000,31000,31000,31000,31000,31000,31000,80,0,36000,41208.51752758026,1121.7949390411377,96665.13800621033,0.0
1782550509,40,POST,chat (headers),1.400000,0.000000,68000,74000,76000,77000,78000,79000,79000,79000,79000,79000,79000,51,0,37000,41405.805482850956,873.5865829512477,78601.87808296178,0.0
1782550509,40,,Aggregated,3.000000,0.000000,68000,79000,108000,111000,120000,122000,124000,124000,124000,124000,124000,182,0,57000,53023.1024021069,873.5865829512477,123641.75701141357,0.0
1782550510,40,STREAM,E2E,1.400000,0.000000,113000,119000,121000,121000,122000,124000,124000,124000,124000,124000,124000,52,0,77000,82767.21839262889,34828.29999923706,123641.75701141357,0.0
1782550510,40,STREAM,TTFT,0.200000,0.000000,21000,23000,28000,28000,30000,31000,31000,31000,31000,31000,31000,80,0,36000,41208.51752758026,1121.7949390411377,96665.13800621033,0.0
1782550510,40,POST,chat (headers),1.400000,0.000000,68000,74000,76000,76000,78000,79000,79000,79000,79000,79000,79000,52,0,36000,41130.76448877781,873.5865829512477,78601.87808296178,0.0
